Vernier Format 2
Sin título.cmbl 9/09/2025 17:37:07 .
Último
Tiempo	Posición	Velocidad 1	Aceleración 1	Angulo	Velocidad 2	Aceleración 2
14.3	0.4419555	-0.246578888889	-0.0311240740741	-33.3183354206	-2.45315722641	0.931919631466
14.35	0.429779	-0.249056111111	0.00682824074074	-33.4405084682	-2.43376467917	0.711060065628
14.4	0.4169165	-0.248008055556	0.089137654321	-33.5626815159	-2.4046758583	0.894211900713
14.45	0.4045685	-0.239147222222	0.157102469136	-33.6848545635	-2.3174093957	0.678739153553
14.5	0.393078	-0.230286388889	0.19034382716	-33.7895743186	-2.30771312208	-0.0161604560372
14.55	0.3815875	-0.221330277778	0.239994135802	-33.9117473662	-2.36589076381	2.36107429904E-13
14.6	0.3706115	-0.206466944444	0.295519907407	-34.0339204139	-2.30771312208	0.0161604560376
14.65	0.3610075	-0.191413055556	0.352527777778	-34.138640169	-2.3174093957	-0.678739153553
14.7	0.3514035	-0.173596111111	0.452357716049	-34.2608132166	-2.4046758583	-0.888825082035
14.75	0.3431715	-0.146537222222	0.560550925926	-34.3829862643	-2.43376467917	-0.662578697517
14.8	0.3366545	-0.115953055556	0.642595679012	-34.5051593119	-2.45315722641	-0.657191878837
14.85	0.3315095	-0.0825105555556	0.720564660494	-34.6273323596	-2.48224604728	-0.845730532602
14.9	0.3280795	-0.0429702777778	0.773814351852	-34.7495054072	-2.56951250988	-0.457879587714
14.95	0.327222	-0.00285833333333	0.780377932099	-34.8891317474	-2.56951250988	0.678739153553
15	0.327908	0.0355386111111	0.765662808642	-35.011304795	-2.47254977366	1.32515739503
15.05	0.330652	0.0749836111111	0.718288580247	-35.1334778426	-2.41437213193	1.47598831805
15.1	0.3356255	0.109664722222	0.626292592593	-35.2556508903	-2.30771312208	1.19587374674
15.15	0.341971	0.1372	0.534614197531	-35.3603706454	-2.27862430121	0.624870966763
15.2	0.3493455	0.162639166667	0.449234722222	-35.482543693	-2.26892802759	0.565615961294
15.25	0.358435	0.183219166667	0.349298919753	-35.5872634482	-2.24953548035	1.02349554901
15.3	0.368039	0.1963675	0.270747685185	-35.7094364958	-2.19135783862	1.8207447135
15.35	0.377986	0.209325277778	0.210405092593	-35.8141562509	-2.00712863979	1.49753559276
15.4	0.3891335	0.218471944444	0.136088425926	-35.9014227135	-1.97803981893	0.0592550054689
15.45	0.4001095	0.2220925	0.0765927469136	-36.0061424686	-2.0556100079	-0.447105950357
15.5	0.411257	0.225808333333	0.025036882716	-36.1108622238	-2.07500255515	0
15.55	0.422919	0.224950833333	-0.026624845679	-36.2155819789	-2.0556100079	0.452492769036
15.6	0.433895	0.221330277778	-0.0445158950617	-36.320301734	-1.97803981893	-0.026934093395
15.65	0.444871	0.220091666667	-0.0518205246914	-36.4075681966	-2.00712863979	-1.34670466975
15.7	0.4560185	0.216852222222	-0.0663768518519	-36.5122879517	-2.18166156499	-1.49214877408
15.75	0.4666515	0.212564722222	-0.0726757716049	-36.6344609994	-2.22044665948	-0.500974137146
15.8	0.477113	0.209992222222	-0.0993006172839	-36.7391807545	-2.17196529137	-0.404011400924
15.85	0.4875745	0.207229166667	-0.211304938272	-36.8439005096	-2.23983920673	-0.711060065627
15.9	0.4985505	0.190841388889	-0.360626388889	-36.9660735572	-2.26892802759	-0.624870966763
15.95	0.506954	0.167403055556	-0.442406481481	-37.0707933124	-2.29801684846	-0.490200499789
16	0.515186	0.144345833333	-0.471836728395	-37.19296636	-2.35619449019	0.290888208665
16.05	0.5215315	0.118811388889	-0.463420524691	-37.3151394076	-2.26892802759	0.96424054354
16.1	0.526848	0.0973738888889	-0.438489506173	-37.4198591628	-2.18166156499	0.242406840555
16.15	0.531307	0.0756505555556	-0.425627006173	-37.5245789179	-2.23983920673	-0.754154615059
16.2	0.534394	0.0546894444444	-0.418216512346	-37.6467519655	-2.27862430121	-1.50830923012
16.25	0.5366235	0.0355386111111	-0.447223302469	-37.7514717206	-2.35619449019	-2.69879615818
16.3	0.538167	0.0121955555556	-0.517411265432	-37.8736447683	-2.5792087835	-3.22670438872
16.35	0.538167	-0.0174358333333	-0.569761111111	-38.0132711084	-2.74404543508	-2.53719159781
16.4	0.5362805	-0.0459238888889	-0.597179938272	-38.1528974486	-2.82161562406	-1.84229198822
16.45	0.533708	-0.0770797222222	-0.609989506173	-38.2925237888	-2.9282746339	-1.00194827429
16.5	0.5287345	-0.109950555556	-0.55822191358	-38.4496034214	-2.94766718115	0.328595939418
16.55	0.522389	-0.136151944444	-0.446217592593	-38.5892297616	-2.90888208666	1.83690516954
16.6	0.5146715	-0.153397222222	-0.353904012346	-38.7463093943	-2.7537417087	3.01661846024
16.65	0.506954	-0.168165277778	-0.316163425926	-38.8684824419	-2.53072741539	2.78498525704
16.7	0.498036	-0.184838888889	-0.267042438272	-38.9906554896	-2.45315722641	2.19243520235
16.75	0.4886035	-0.201321944444	-0.0856441358025	-39.1128285372	-2.38528331106	2.95197663609
16.8	0.477113	-0.200559722222	0.239041358025	-39.2350015848	-2.21075038586	4.83736317374
16.85	0.467509	-0.176930833333	0.561874228395	-39.33972134	-1.90046962995	6.89512790911
16.9	0.458934	-0.1397725	0.782389351852	-39.4269878026	-1.51261868506	8.64584397979
16.95	0.453103	-0.09261	0.848342746914	-39.4968009726	-1.00841245671	9.47541405635
17	0.449673	-0.0466861111111	0.72331712963	-39.5317075577	-0.455724860243	8.00481255699
17.05	0.448987	-0.0135294444444	0.455268981481	-39.5317075577	-0.116355283466	4.70269270676
17.1	0.44933	-0.00152444444444	0.189443981481	-39.5317075577	-0.0193925472444	1.90154699369
17.15	0.44933	-0.00142916666667	0.0544671296296	-39.5317075577	0	0.544068686579
17.2	0.448987	-0.000285833333333	0.0168853395062	-39.5317075577	0	0.0969627362219
17.25	0.44933	0.000285833333333	-0.000264660493827	-39.5317075577	0	0.010773637358
17.3	0.4491585	-0.00123861111111	0.00301712962963	-39.5317075577	0	0
17.35	0.448987	0.000571666666667	0.00714583333333	-39.5317075577	0	0
17.4	0.44933	0.000571666666667	-0.00539907407407	-39.5317075577	0	0
17.45	0.4491585	-0.00114333333333	5.29320987661E-05	-39.5317075577	0	0
17.5	0.448987	0.000571666666667	0.00571666666667	-39.5317075577	0	0
17.55	0.44933	0.000571666666667	-0.00571666666667	-39.5317075577	0	0
17.6	0.4491585	-0.00114333333333	6.16911036144E-16	-39.5317075577	0	0
17.65	0.448987	0.000571666666667	0.00571666666667	-39.5317075577	0	0
17.7	0.44933	0.000571666666667	-0.00571666666667	-39.5317075577	0	0
17.75	0.4491585	-0.00114333333333	6.16911036144E-16	-39.5317075577	0	0
17.8	0.448987	0.000571666666667	0.00571666666667	-39.5317075577	0	0
17.85	0.44933	0.000571666666667	-0.00571666666667	-39.5317075577	0	0
17.9	0.4491585	-0.00114333333333	6.16911036144E-16	-39.5317075577	0	0
17.95	0.448987	0.000571666666667	0.00571666666667	-39.5317075577	0	0
18	0.44933	0.000571666666667	-0.00571666666667	-39.5317075577	0	0
18.05	0.4491585	-0.00114333333333	6.16911036144E-16	-39.5317075577	0	0
18.1	0.448987	0.000571666666667	0.00571666666667	-39.5317075577	0	0
18.15	0.44933	0.000571666666667	-0.00571666666667	-39.5317075577	0	0
18.2	0.4491585	-0.00114333333333	6.16911036144E-16	-39.5317075577	0	0
18.25	0.448987	0.000571666666667	0.00571666666667	-39.5317075577	0	0
18.3	0.44933	0.000571666666667	-0.00571666666667	-39.5317075577	0	0
18.35	0.4491585	-0.00114333333333	6.16911036144E-16	-39.5317075577	0	0
18.4	0.448987	0.000571666666667	0.00571666666667	-39.5317075577	0	0
18.45	0.44933	0.000571666666667	-0.00571666666667	-39.5317075577	0	0
18.5	0.4491585	-0.00114333333333	6.16911036144E-16	-39.5317075577	0	0
18.55	0.448987	0.000571666666667	0.00576959876543	-39.5317075577	0	0
18.6	0.44933	0.000571666666667	-0.00539907407407	-39.5317075577	0	0
18.65	0.4491585	-0.00114333333333	0.00149268518519	-39.5317075577	0	0
18.7	0.448987	0.000666944444445	0.00908314814815	-39.5317075577	0	0
18.75	0.44933	0.0008575	0.000571666666666	-39.5317075577	0	0
18.8	0.4491585	-0.0001715	0.00641537037037	-39.5317075577	0	0
18.85	0.4491585	0.00114333333333	0.0168165277778	-39.5317075577	0	0
18.9	0.44933	0.00228666666667	0.0212151851852	-39.5317075577	0	0
Vernier Format 2
Sin título.cmbl 9/09/2025 17:37:07 .
Último 2
Tiempo	Posición	Velocidad 1	Aceleración 1	Angulo	Velocidad 2	Aceleración 2
t	x	v 1	a 1	Angulo	v 2	a 2
s	m	m/s	m/s²	rad	rad/s	rad/s²

Vernier Format 2
Sin título.cmbl 9/09/2025 17:37:07 .
Último 3
Tiempo	Posición	Velocidad 1	Aceleración 1	Angulo	Velocidad 2	Aceleración 2
t	x	v 1	a 1	Angulo	v 2	a 2
s	m	m/s	m/s²	rad	rad/s	rad/s²

Vernier Format 2
Sin título.cmbl 9/09/2025 17:37:07 .
Último 4
Tiempo	Posición	Velocidad 1	Aceleración 1	Angulo	Velocidad 2	Aceleración 2
t	x	v 1	a 1	Angulo	v 2	a 2
s	m	m/s	m/s²	rad	rad/s	rad/s²

Vernier Format 2
Sin título.cmbl 9/09/2025 17:37:07 .
Último 5
Tiempo	Posición	Velocidad 1	Aceleración 1	Angulo	Velocidad 2	Aceleración 2
t	x	v 1	a 1	Angulo	v 2	a 2
s	m	m/s	m/s²	rad	rad/s	rad/s²

