"Último: Tiempo (s)","Último: Angulo (rad)","Último: Velocidad 1 (rad/s)","Último: Aceleración 1 (rad/s²)","Último: Posición (m)","Último: Velocidad 2 (m/s)","Último: Aceleración 2 (m/s²)"
14.45,-78.5572696323,-5.80806789969,-4.42257813545,0.490147,0.335949444444,-1.83399135802
14.5,-78.8539756051,-6.08925983474,-3.59300805889,0.504896,0.230286388889,-2.28057947531
14.55,-79.1681348705,-6.2928815808,-0.339369576776,0.514157,0.101661388889,-2.57800493827
14.6,-79.4997474283,-6.16683002371,3.641489427,0.515529,-0.0381111111111,-2.62945493827
14.65,-79.7964534012,-5.80806789969,5.37065822296,0.510041,-0.1715,-2.43641157407
14.7,-80.0757060815,-5.5074834174,4.75117407487,0.497693,-0.288691666667,-2.06451064815
14.75,-80.3375054693,-5.36203931307,4.29868130584,0.4802,-0.381682777778,-1.58892632716
14.8,-80.6167581496,-5.14872129338,4.80504226166,0.458591,-0.449996944444,-1.05989117284
14.85,-80.8611042449,-4.80935171661,3.98624582244,0.433895,-0.487155277778,-0.552971049384
14.9,-81.0879970477,-4.65421133865,1.56110005315,0.408856,-0.499465166667,-0.193350370373
14.95,-81.3148898504,-4.69299643314,-0.336676167478,0.3833025,-0.497731111111,0.00218609567508
15,-81.5592359457,-4.78995916937,-1.40057285659,0.359121,-0.490680555556,0.0958706172796
