"Último: Tiempo (s)","Último: Angulo (rad)","Último: Velocidad 1 (rad/s)","Último: Aceleración 1 (rad/s²)","Último: Posición (m)","Último: Velocidad 2 (m/s)","Último: Aceleración 2 (m/s²)"
14.35,-77.3878990334,-5.55596478552,2.98968436684,0.4721395,-0.404549444444,-1.88316527778
14.4,-77.6671517137,-5.41052068118,2.65031479007,0.448644,-0.493348333333,-1.32706064815
14.45,-77.9289511015,-5.27477285047,2.10624610349,0.4213755,-0.546513333333,-0.560921450617
14.5,-78.1907504893,-5.20689893512,1.66452697181,0.3922205,-0.555374166667,0.336224691358
14.55,-78.4525498771,-5.10023992527,0.964240543539,0.36358,-0.511260555556,1.20664012346
14.6,-78.6968959724,-5.08084737803,-0.328595939419,0.33957,-0.427416111111,1.93128055556
14.65,-78.9586953602,-5.11963247252,-1.7938106201,0.3198475,-0.314416666667,2.55048024691
14.7,-79.2030414555,-5.27477285047,-2.77959843836,0.3068135,-0.169308611111,3.0525941358
14.75,-79.4822941358,-5.48809087016,-1.99635500244,0.30184,-2.15973072759E-16,3.3074304321
14.8,-79.7615468161,-5.52687596465,-0.192848108713,0.306299,0.178741111111,3.15791313272
14.85,-80.0407994965,-5.44930577567,0.692744882104,0.320705,0.335187222222,2.57922766975
14.9,-80.3025988843,-5.41633844536,0.762773524917,0.341628,0.4446995,1.85650337963
14.95,-80.5818515646,-5.39112813394,0.993329364367,0.367353,0.511117638889,1.28362456791
15,-80.8436509524,-5.31355794497,1.26913448073,0.3956505,0.546322777778,0.925390709883
