"Último: Tiempo (s)","Último: Angulo (rad)","Último: Velocidad 1 (rad/s)","Último: Aceleración 1 (rad/s²)","Último: Posición (m)","Último: Velocidad 2 (m/s)","Último: Aceleración 2 (m/s²)"
9.366573,-47.6823951645,-5.22149556051,-4.75126909978,0.390334,0.529797381307,0.795466256468
9.399906,-47.8569280897,-5.32330745166,-6.50875384332,0.408856,0.547376307096,0.242844092969
9.433239,-48.0314610149,-5.58510945748,-10.2782556036,0.4275495,0.543231682317,-0.206280514479
9.466572,-48.2234472326,-6.03599068972,-13.4053663887,0.4457285,0.520364786981,-0.345031553374
9.499905,-48.4328867428,-6.54505014548,-14.2295661305,0.460992,0.523223148898,-0.627535814542
9.533238,-48.6597795456,-7.05410960124,-11.9872580094,0.4810575,0.50664464978,-1.6863312959
9.566571,-48.9041256409,-7.47590172173,-4.81187202197,0.4971785,0.418035430354,-2.94842980163
9.599904,-49.1659250287,-7.563169057,8.01170631366,0.5098695,0.293410850775,-3.69375512473
9.633237,-49.4277244165,-7.0104759336,21.9140166643,0.5174155,0.147205638723,-3.62503465311
9.66657,-49.6546172192,-5.83236690742,27.0410238817,0.5187875,0.0294411277446,-2.84731423767
9.699903,-49.8116968519,-4.78515888414,19.1747645813,0.5177585,-0.0401599849332,-2.10115521734
9.733236,-49.9513231921,-4.40700043129,6.16937747905,0.5157005,-0.0930396803968,-1.84973595287
9.766569,-50.0909495322,-4.52335687832,-2.86045792742,0.5119275,-0.153065280653,-1.93477307027
9.799902,-50.2480291649,-4.84333710766,-4.23008396894,0.505925,-0.224810164768,-1.97288494361
9.833235,-50.4225620901,-4.93060444293,-0.993887923933,0.4968355,-0.293553768871,-1.74838218969
9.866568,-50.5796417228,-4.90151533117,2.55744331646,0.4858595,-0.346147628143,-1.36416686653
9.899901,-50.754174648,-4.71243610475,4.66642500871,0.47334,-0.383878005447,-0.993290699048
9.933234,-50.8938009882,-4.50881232244,4.13311929343,0.4597915,-0.406601982686,-0.784985491298
9.966567,-51.0508806208,-4.42154498717,2.84833734298,0.4464145,-0.431755567556,-0.696494485376
9.9999,-51.190506961,-4.30518854014,1.34538487264,0.431151,-0.458052497192,-0.473897325121
10.033233,-51.3301333012,-4.37791131953,1.19993785938,0.415373,-0.468914272476,-0.09182579484
10.066566,-51.4872129338,-4.31973309602,3.27255779832,0.3994235,-0.463769221026,0.295009719609
10.099899,-51.626839274,-4.0579310902,2.50896097871,0.38416,-0.446619049524,0.604430491327
10.133232,-51.7490123216,-4.02884197844,-1.61203773028,0.369411,-0.420750874175,0.828814145644
10.166565,-51.8886386618,-4.20337664899,-4.90883669748,0.356034,-0.39030931976,1.02818688308
10.199898,-52.028265002,-4.43608954305,-5.90272462141,0.343343,-0.355723140565,1.3349874635
10.233231,-52.1853446346,-4.65425788123,-4.87247494416,0.3318525,-0.305273052731,1.76898642122
10.266564,-52.3424242673,-4.75606977238,-3.46648714933,0.3225915,-0.239244892449,2.25062522061
10.299897,-52.4995039,-4.90151533117,-1.44234954815,0.3153885,-0.154494461611,2.68212308664
10.33323,-52.6740368252,-4.90151533117,1.91505234124,0.311787,-0.0537372040387,2.87446894742
10.366563,-52.8311164579,-4.7415252165,4.3755309822,0.311787,0.0474488078214,2.73190672119
10.399896,-52.9881960905,-4.59607965771,5.87848345253,0.3153885,0.135057600576,2.36972482481
10.433229,-53.1452757232,-4.27609942838,4.86035435972,0.321391,0.203658286583,2.0377942279
10.466562,-53.2674487709,-4.13065386959,0.0484823377529,0.3291085,0.265398903989,1.8591448216
10.499895,-53.407075111,-4.34882220777,-2.92106084961,0.3390555,0.325853258533,1.73897332096
10.533228,-53.5641547437,-4.43608954305,-2.86045792742,0.350889,0.383306333063,1.56008571545
10.566561,-53.7037810839,-4.50881232244,-3.00590494068,0.3647805,0.433899338993,1.24470996352
10.599894,-53.8608607165,-4.65425788123,-2.50896097871,0.3802155,0.469914699147,0.798324646969
10.633227,-54.0179403492,-4.69789154887,-1.69688182135,0.396508,0.48978031447,0.268688707081
10.66656,-54.1750199819,-4.72698066062,-2.09686110781,0.4134865,0.487779461128,-0.234268921466
10.699893,-54.3320996146,-4.78515888414,-3.99979286461,0.4296075,0.467485091518,-0.522847262448
10.733226,-54.4891792473,-4.98878266644,-6.09665397242,0.4446995,0.444189441894,-0.565604020357
10.766559,-54.6637121725,-5.23604011638,-6.81176845428,0.4587625,0.430612222789,-0.633014396336
10.799892,-54.8382450977,-5.48329756632,-6.08453338798,0.4735115,0.41231870652,-0.991623304589
10.833225,-55.0302313154,-5.68692134863,-3.89070760467,0.48706,0.36930035967,-1.51006388168
10.866558,-55.2222175331,-5.74509957214,-1.47871130146,0.4985505,0.309560595606,-1.98003091986
10.899891,-55.4142037508,-5.75964412802,0.496943961967,0.5081545,0.233242332423,-2.30338634527
10.933224,-55.6061899685,-5.73055501626,3.06650786287,0.5143285,0.149063573969,-2.38794706426
10.966557,-55.7981761863,-5.61419856923,6.89661254534,0.51793,0.0688865221986,-2.28361581098
10.99989,-55.990162404,-5.23604011638,9.52677936844,0.5187875,-0.0060025600256,-2.06375794162
11.033223,-56.1472420367,-4.84333710766,8.38744443124,0.517244,-0.070315703157,-1.78804235789
11.066556,-56.3043216693,-4.66880243711,6.55723618107,0.513814,-0.124481661483,-1.54364997007
11.099889,-56.461401302,-4.45063409893,5.53910708826,0.508669,-0.169786697867,-1.40751912246
11.133222,-56.6010276422,-4.2615548725,3.69677825366,0.502495,-0.214234225676,-1.38346100241
11.166555,-56.7406539823,-4.20337664899,2.10898169225,0.494606,-0.263540968743,-1.30199687314
11.199888,-56.8802803225,-4.17428753723,2.07261993893,0.4848305,-0.307559742264,-1.031521672
11.233221,-57.0199066627,-4.11610931371,3.41800481158,0.473683,-0.337429624296,-0.637421081691
11.266554,-57.1595330028,-3.92703008729,4.09675754012,0.4615065,-0.344003856705,-0.429115873941
11.299887,-57.2817060505,-3.75249541674,2.25442870551,0.4508735,-0.353293532935,-0.575370187902
11.33322,-57.4038790981,-3.73795086086,-0.678752728541,0.438697,-0.381877152105,-0.741871434577
11.366553,-57.5260521457,-3.86885186377,-1.75748474354,0.4254915,-0.412747460808,-0.631704300689
11.399886,-57.6656784859,-3.91248553141,-1.15145552163,0.4107425,-0.431183895172,-0.294414221588
11.433219,-57.7878515335,-3.92703008729,-0.945405586181,0.396165,-0.431040977076,0.040017467012
11.466552,-57.9274778737,-3.94157464317,-1.84232883461,0.3819305,-0.425038417051,0.288578340982
11.499885,-58.0496509213,-3.99975286668,-4.35128981332,0.367696,-0.412461624616,0.549644673394
11.533218,-58.1892772615,-4.21792120486,-7.23598890961,0.3541475,-0.390023483568,0.870022608698
11.566551,-58.3289036017,-4.50881232244,-9.05407657535,0.3414565,-0.357152321523,1.29925758224
11.599884,-58.4859832343,-4.90151533117,-8.24199741799,0.329966,-0.308417250839,1.88594223254
11.633217,-58.6605161595,-5.14877278111,-4.55733974877,0.3201905,-0.234671513382,2.5506371236
11.66655,-58.8350490847,-5.20695100463,-0.509064546405,0.313502,-0.133771337713,3.05049816244
11.699883,-59.0095820099,-5.16331733699,2.8846990963,0.3109295,-0.0204372877062,3.191154795
11.733216,-59.1841149351,-4.97423811056,4.81187202197,0.3123015,0.0887521375214,2.99333035242
11.766549,-59.3411945678,-4.77061432826,4.46037507326,0.317275,0.18379267126,2.61161612095
11.799882,-59.4982742005,-4.66880243711,3.40588422714,0.3249925,0.262826378264,2.20667746666
11.833215,-59.6553538332,-4.52335687832,1.59991714584,0.335111,0.329426210929,1.8448528691
11.866548,-59.7949801733,-4.52335687832,-1.10297318388,0.3472875,0.383878005447,1.54281627284
11.899881,-59.952059806,-4.65425788123,-2.33927279658,0.360836,0.431469731364,1.2638849998
11.933214,-60.1091394387,-4.71243610475,-2.73925208304,0.376271,0.470057617243,0.928976912779
11.966547,-60.2662190714,-4.78515888414,-4.32704864444,0.3925635,0.495068284016,0.531422433951
11.99988,-60.423298704,-4.98878266644,-6.16937747905,0.409542,0.506930485972,0.101830161593
12.033213,-60.5978316292,-5.23604011638,-6.83600962315,0.4268635,0.502642943096,-0.319901536888
12.066546,-60.7723645544,-5.48329756632,-6.16937747905,0.443842,0.476203095364,-0.512247397674
12.099879,-60.9643507722,-5.68692134863,-4.32704864444,0.4577335,0.46705633723,-0.69292149725
12.133212,-61.1563369899,-5.75964412802,-2.7271314986,0.4752265,0.44676196762,-1.31045294504
12.166545,-61.3483232076,-5.81782235154,-2.24230812107,0.489118,0.381162561626,-1.97919722264
12.199878,-61.5403094253,-5.94872335445,-0.618149806349,0.50078,0.304844298443,-2.37675170146
12.233211,-61.7497489356,-5.93417879857,3.00590494068,0.509698,0.217235505688,-2.55754490064
12.266544,-61.9417351533,-5.73055501626,5.97544812804,0.5153575,0.127911695784,-2.50573657281
12.299877,-62.133721371,-5.46875301045,6.76328611652,0.51793,0.046877135438,-2.33780613089
12.33321,-62.3082542962,-5.16331733699,4.25432513781,0.518273,-0.0270115201152,-2.17845086047
12.366543,-62.4653339289,-5.19240644875,1.79384649686,0.5160435,-0.0968984689847,-2.05554006893
12.399876,-62.6573201466,-5.16331733699,2.4725992254,0.511756,-0.163784137841,-1.94072805048
12.433209,-62.8143997793,-5.0178717782,3.16347253837,0.5050675,-0.227811444781,-1.7826828757
12.466542,-62.9889327045,-4.93060444293,3.34528130495,0.496321,-0.283692420258,-1.58974151689
12.499875,-63.1460123372,-4.77061432826,2.65440799197,0.486031,-0.333713753804,-1.40668542523
12.533208,-63.3030919698,-4.72698066062,1.15145552163,0.4738545,-0.376589182558,-1.27329386853
12.566541,-63.4601716025,-4.71243610475,0,0.460649,-0.413033297,-1.2893723151
12.599874,-63.6172512352,-4.72698066062,-1.17569669051,0.4467575,-0.460053350533,-1.34284803738
12.633207,-63.7743308679,-4.77061432826,-2.86045792742,0.4302935,-0.512790127901,-1.1025050361
12.66654,-63.9314105006,-4.93060444293,-4.44825448882,0.4117715,-0.542517091838,-0.592163232094
12.699873,-64.1059434258,-5.04696088996,-6.73904494765,0.393421,-0.549520078534,-0.0951605837577
12.733206,-64.2630230584,-5.32330745166,-10.399461448,0.3750705,-0.54794797948,0.439834838319
12.766539,-64.4550092762,-5.7741886839,-12.7629754134,0.3565485,-0.52936862702,1.28234543845
12.799872,-64.6469954939,-6.26870358378,-11.6842433984,0.338884,-0.475631422981,2.52074312294
12.833205,-64.8738882966,-6.69049570427,-5.73303643928,0.3232775,-0.367013670137,3.87383372629
12.866538,-65.1007810994,-6.8068521513,4.84823377529,0.3126445,-0.202086187529,4.69574009489
12.899871,-65.3451271947,-6.37051547493,14.9325600279,0.309386,-0.023438567719,4.56211033897
12.933204,-65.5371134124,-5.5705649016,17.1748681489,0.3123015,0.120908709087,3.81607041825
12.966537,-65.7116463376,-4.93060444293,10.0600850837,0.3188185,0.223666820002,3.20270745661
12.99987,-65.8512726777,-4.75606977238,-1.50295247034,0.327222,0.319850698507,2.96939133197
13.033203,-66.0083523104,-5.19240644875,-8.47228852231,0.3397415,0.422465891326,2.71737656948
13.066536,-66.2003385281,-5.59965401336,-7.16326540298,0.355691,0.512933045997,2.10794389478
13.099869,-66.3923247459,-5.73055501626,-3.12711078506,0.3747275,0.574530745307,1.13394733161
13.133202,-66.5843109636,-5.74509957214,-0.436341039775,0.3953075,0.591395080617,0.0628845910189
13.166535,-66.7762971813,-5.71601046039,0.557546884158,0.4152015,0.56995736624,-0.727341282864
13.199868,-66.968283399,-5.62874312511,-0.751476235169,0.4337235,0.531941152745,-1.14228430391
13.233201,-67.1428163242,-5.75964412802,-2.19382578332,0.451045,0.482062737294,-1.20898008226
13.266534,-67.3522558345,-5.89054513093,-0.630270390788,0.4649365,0.452621609549,-1.30223507235
13.299867,-67.5442420522,-5.80327779566,1.27266136601,0.481572,0.411175361754,-1.80471630248
13.3332,-67.7362282699,-5.75964412802,2.21806695219,0.4937485,0.330855391887,-2.27515973908
13.366533,-67.9282144876,-5.68692134863,3.6482959159,0.503524,0.248534568679,-2.43832619684
13.399866,-68.1202007053,-5.4978421222,4.16948104675,0.510384,0.16278371117,-2.39437844288
13.433199,-68.2947336305,-5.32330745166,2.36351396545,0.514157,0.0851791851252,-2.221922216
13.466532,-68.4692665557,-5.30876289578,-0.157567597698,0.5157005,0.0172930895976,-2.11973475559
13.499865,-68.6437994809,-5.42511934281,-0.0969646755069,0.5153575,-0.0511646783134,-2.14284007881
13.533198,-68.8357856987,-5.41057478693,2.69076974528,0.5126135,-0.126911269113,-2.12950092314
13.566531,-69.0103186239,-5.22149556051,4.83611319085,0.5067825,-0.19894198942,-1.96311877607
13.599864,-69.1848515491,-5.00332722232,4.49673682658,0.4988935,-0.258395917293,-1.76815272399
13.633197,-69.3419311817,-4.84333710766,1.9029317568,0.489461,-0.313133548002,-1.66096308021
13.66653,-69.4990108144,-4.91605988705,0.145447013259,0.478142,-0.369157441574,-1.5644924008
13.699863,-69.6735437396,-4.91605988705,0.545426299719,0.4645935,-0.418464184642,-1.43634122668
13.733196,-69.8306233723,-4.82879255178,0.0121205844386,0.4501875,-0.464626729601,-1.27924884874
13.766529,-69.987703005,-4.91605988705,-0.448461624214,0.4337235,-0.509645929793,-0.934812793385
13.799862,-70.1622359302,-4.91605988705,0.33937636427,0.4155445,-0.533227415607,-0.403152160225
13.833195,-70.3193155629,-4.82879255178,-0.521185130843,0.397537,-0.535371187045,0.124220887183
13.866528,-70.4763951955,-4.93060444293,-2.09686110781,0.3795295,-0.522794394611,0.612410164809
13.899861,-70.6509281207,-4.98878266644,-3.35740188939,0.3623795,-0.496211628783,1.15002577818
13.933194,-70.8080077534,-5.10513911347,-5.38153949057,0.3459155,-0.449763247632,1.79209174443
13.966527,-70.9825406786,-5.42511934281,-4.65430442427,0.331681,-0.377589609229,2.45619113747
13.99986,-71.1745268963,-5.58510945748,0.909043832865,0.3201905,-0.283835338353,3.02239065584
14.033193,-71.366513114,-5.39603023105,7.39355650731,0.31213,-0.169357943579,3.33335972242
14.066526,-71.5410460392,-4.97423811056,10.205532097,0.3087,-0.0493067430674,3.24748890779
14.099859,-71.6981256719,-4.55244599008,7.72081228714,0.309386,0.0551663849972,2.90376745006
14.133192,-71.8377520121,-4.34882220777,1.6483994836,0.3129875,0.141203078697,2.61423631224
14.166525,-71.9773783522,-4.47972321068,-3.47860773377,0.3188185,0.223523901906,2.47453247651
14.199858,-72.1344579849,-4.69789154887,-5.05428371074,0.3277365,0.307416824168,2.30350544488
14.233191,-72.2915376176,-4.90151533117,-3.81798409804,0.33957,0.382305906392,1.9811028163
14.266524,-72.4660705428,-4.95969355469,-2.16958461444,0.353633,0.442760260936,1.54996224909
14.299857,-72.6231501755,-4.98878266644,-2.20594636776,0.3695825,0.48563568969,1.10798361789
14.33319,-72.7976831007,-5.04696088996,-4.09675754012,0.3863895,0.514076390764,0.735320956346
14.366523,-72.9547627334,-5.25058467226,-6.52087442776,0.404054,0.533513251799,0.390884900992
14.399856,-73.1467489511,-5.51238667808,-7.96322397591,0.422233,0.541516665167,-0.00678867743954
14.433189,-73.3212818763,-5.80327779566,-8.33896209349,0.440412,0.537514958483,-0.544404290809
14.466522,-73.5307213865,-6.15234713675,-6.14513631018,0.4587625,0.509217175505,-1.20409699849
14.499855,-73.7401608968,-6.2541590279,-2.63016682309,0.475055,0.45605164385,-1.8337766059
14.533188,-73.949600407,-6.28324813966,0.0727235066298,0.4896325,0.383878005447,-2.35090708735
14.566521,-74.1590399172,-6.2541590279,2.96954318736,0.501123,0.294697113638,-2.68426687951
14.599854,-74.3684794275,-6.13780258087,6.7875272854,0.5095265,0.197512808461,-2.76072882541
14.633187,-74.5779189377,-5.75964412802,9.01771482203,0.514157,0.103758537585,-2.60697123639
14.66652,-74.7524518629,-5.38148567517,6.82388903871,0.5160435,0.0222952229522,-2.38365947851
14.699853,-74.9269847881,-5.26512922814,3.24831662944,0.515529,-0.0535942859429,-2.19691129912
14.733186,-75.1015177133,-5.23604011638,1.53931422365,0.5122705,-0.122623726237,-2.05911305706
14.766519,-75.2760506385,-5.22149556051,1.85444941905,0.507297,-0.189080640806,-1.96430977211
14.799852,-75.4505835637,-5.16331733699,3.85434585135,0.499751,-0.255966309663,-1.78887605512
14.833185,-75.6251164889,-4.95969355469,5.66516116642,0.4899755,-0.312990629906,-1.47914562443
14.866518,-75.7821961216,-4.72698066062,5.69909880285,0.478485,-0.35658064914,-1.12021514725
14.899851,-75.9392757543,-4.52335687832,4.06766813746,0.4656225,-0.383163414967,-0.887303961268
14.933184,-76.0789020944,-4.45936083245,2.4725992254,0.453103,-0.409803348033,-0.833470940169
14.966517,-76.2359817271,-4.42154498717,2.41078424476,0.4385255,-0.440259194259,-0.760796361684
14.99985,-76.3756080673,-4.30518854014,2.87985086252,0.4227475,-0.459910432438,-0.673222422714
